loading data...completed 0.08935141563415527 sec
Epoch: [0][0/17]	Time 0.195 (0.195)	Loss 0.9805 (0.9805)
Epoch: [82][14/17]	Time 0.007 (0.007)	Loss 0.1210 (0.1217)
Epoch: [82][15/17]	Time 0.007 (0.007)	Loss 0.1069 (0.1208)
Epoch: [82][16/17]	Time 0.006 (0.007)	Loss 0.0878 (0.1194)
Epoch end: [82]	Time 0.119	Loss 0.1194
Train loss score [82]: tensor(0.1194)
Pred  Val: [82][0/3]	Time 0.005 (0.005)	Loss 0.1346 (0.1346)
Pred  Val: [82][1/3]	Time 0.005 (0.005)	Loss 0.1482 (0.1414)
Pred  Val: [82][2/3]	Time 0.002 (0.004)	Loss 0.1852 (0.1432)
Pred  Val end: [82]	Time 0.011	Loss 0.1432
Val loss score [82]: tensor(0.1432) <-Best
Epoch: [83][0/17]	Time 0.008 (0.008)	Loss 0.1108 (0.1108)
Epoch: [83][1/17]	Time 0.007 (0.008)	Loss 0.1032 (0.1070)
Epoch: [83][2/17]	Time 0.007 (0.008)	Loss 0.0909 (0.1016)
Epoch: [83][3/17]	Time 0.009 (0.008)	Loss 0.1032 (0.1020)
Epoch: [83][4/17]	Time 0.010 (0.008)	Loss 0.0972 (0.1011)
Epoch: [83][5/17]	Time 0.007 (0.008)	Loss 0.1042 (0.1016)
Epoch: [83][6/17]	Time 0.006 (0.008)	Loss 0.0966 (0.1009)
Epoch: [83][7/17]	Time 0.007 (0.008)	Loss 0.1123 (0.1023)
Epoch: [83][8/17]	Time 0.009 (0.008)	Loss 0.1034 (0.1024)
Epoch: [83][9/17]	Time 0.007 (0.008)	Loss 0.0809 (0.1003)
Epoch: [83][10/17]	Time 0.007 (0.008)	Loss 0.0870 (0.0991)
Epoch: [83][11/17]	Time 0.007 (0.008)	Loss 0.1043 (0.0995)
Epoch: [83][12/17]	Time 0.007 (0.008)	Loss 0.1057 (0.1000)
Epoch: [83][13/17]	Time 0.007 (0.008)	Loss 0.1128 (0.1009)
Epoch: [83][14/17]	Time 0.007 (0.007)	Loss 0.0878 (0.1000)
Epoch: [83][15/17]	Time 0.007 (0.007)	Loss 0.0845 (0.0991)
Epoch: [83][16/17]	Time 0.010 (0.008)	Loss 0.1168 (0.0998)
Epoch end: [83]	Time 0.129	Loss 0.0998
Train loss score [83]: tensor(0.0998)
Pred  Val: [83][0/3]	Time 0.005 (0.005)	Loss 0.1431 (0.1431)
Pred  Val: [83][1/3]	Time 0.004 (0.005)	Loss 0.1369 (0.1400)
Pred  Val: [83][2/3]	Time 0.002 (0.004)	Loss 0.1133 (0.1389)
Pred  Val end: [83]	Time 0.011	Loss 0.1389
Val loss score [83]: tensor(0.1389) <-Best
Epoch: [84][0/17]	Time 0.009 (0.009)	Loss 0.1098 (0.1098)
Epoch: [84][1/17]	Time 0.007 (0.008)	Loss 0.0915 (0.1006)
Epoch: [84][2/17]	Time 0.007 (0.007)	Loss 0.0870 (0.0961)
Epoch: [84][3/17]	Time 0.007 (0.007)	Loss 0.0936 (0.0955)
Epoch: [84][4/17]	Time 0.007 (0.007)	Loss 0.0890 (0.0942)
Epoch: [84][5/17]	Time 0.007 (0.007)	Loss 0.1013 (0.0954)
Epoch: [84][6/17]	Time 0.007 (0.007)	Loss 0.1088 (0.0973)
Epoch: [84][7/17]	Time 0.006 (0.007)	Loss 0.1063 (0.0984)
Epoch: [84][8/17]	Time 0.006 (0.007)	Loss 0.0967 (0.0982)
Epoch: [84][9/17]	Time 0.007 (0.007)	Loss 0.1006 (0.0985)
Epoch: [84][10/17]	Time 0.006 (0.007)	Loss 0.0957 (0.0982)
Epoch: [84][11/17]	Time 0.008 (0.007)	Loss 0.0834 (0.0970)
Epoch: [84][12/17]	Time 0.006 (0.007)	Loss 0.0993 (0.0972)
Epoch: [84][13/17]	Time 0.007 (0.007)	Loss 0.0901 (0.0967)
Epoch: [84][14/17]	Time 0.007 (0.007)	Loss 0.0836 (0.0958)
Epoch: [84][15/17]	Time 0.007 (0.007)	Loss 0.0804 (0.0948)
Epoch: [84][16/17]	Time 0.007 (0.007)	Loss 0.1015 (0.0951)
Epoch end: [84]	Time 0.117	Loss 0.0951
Train loss score [84]: tensor(0.0951)
Pred  Val: [84][0/3]	Time 0.005 (0.005)	Loss 0.1430 (0.1430)
Pred  Val: [84][1/3]	Time 0.004 (0.004)	Loss 0.1438 (0.1434)
Pred  Val: [84][2/3]	Time 0.001 (0.003)	Loss 0.0618 (0.1400)
Pred  Val end: [84]	Time 0.010	Loss 0.1400
Val loss score [84]: tensor(0.1400) 
Epoch: [85][0/17]	Time 0.009 (0.009)	Loss 0.0916 (0.0916)
Epoch: [85][1/17]	Time 0.007 (0.008)	Loss 0.0915 (0.0916)
Epoch: [85][2/17]	Time 0.006 (0.008)	Loss 0.0851 (0.0894)
Epoch: [85][3/17]	Time 0.008 (0.008)	Loss 0.0853 (0.0884)
Epoch: [85][4/17]	Time 0.010 (0.008)	Loss 0.0796 (0.0866)
Epoch: [85][5/17]	Time 0.008 (0.008)	Loss 0.0830 (0.0860)
Epoch: [85][6/17]	Time 0.007 (0.008)	Loss 0.1020 (0.0883)
Epoch: [85][7/17]	Time 0.006 (0.008)	Loss 0.1101 (0.0910)
Epoch: [85][8/17]	Time 0.006 (0.008)	Loss 0.0927 (0.0912)
Epoch: [85][9/17]	Time 0.006 (0.007)	Loss 0.1004 (0.0921)
Epoch: [85][10/17]	Time 0.006 (0.007)	Loss 0.0967 (0.0926)
Epoch: [85][11/17]	Time 0.006 (0.007)	Loss 0.0875 (0.0921)
Epoch: [85][12/17]	Time 0.007 (0.007)	Loss 0.0861 (0.0917)
Epoch: [85][13/17]	Time 0.007 (0.007)	Loss 0.0786 (0.0907)
Epoch: [85][14/17]	Time 0.007 (0.007)	Loss 0.0957 (0.0911)
Epoch: [85][15/17]	Time 0.006 (0.007)	Loss 0.1043 (0.0919)
Epoch: [85][16/17]	Time 0.006 (0.007)	Loss 0.1003 (0.0922)
Epoch end: [85]	Time 0.120	Loss 0.0922
Train loss score [85]: tensor(0.0922)
Pred  Val: [85][0/3]	Time 0.008 (0.008)	Loss 0.1466 (0.1466)
Pred  Val: [85][1/3]	Time 0.007 (0.008)	Loss 0.1187 (0.1327)
Pred  Val: [85][2/3]	Time 0.002 (0.006)	Loss 0.1852 (0.1349)
Pred  Val end: [85]	Time 0.018	Loss 0.1349
Val loss score [85]: tensor(0.1349) <-Best
Epoch: [86][0/17]	Time 0.009 (0.009)	Loss 0.0906 (0.0906)
Epoch: [86][1/17]	Time 0.007 (0.008)	Loss 0.1268 (0.1087)
Epoch: [86][2/17]	Time 0.006 (0.007)	Loss 0.1251 (0.1142)
Epoch: [86][3/17]	Time 0.006 (0.007)	Loss 0.0867 (0.1073)
Epoch: [86][4/17]	Time 0.006 (0.007)	Loss 0.1103 (0.1079)
Epoch: [86][5/17]	Time 0.007 (0.007)	Loss 0.0888 (0.1047)
Epoch: [86][6/17]	Time 0.006 (0.007)	Loss 0.1611 (0.1128)
Epoch: [86][7/17]	Time 0.007 (0.007)	Loss 0.1122 (0.1127)
Epoch: [86][8/17]	Time 0.007 (0.007)	Loss 0.1243 (0.1140)
Epoch: [86][9/17]	Time 0.007 (0.007)	Loss 0.1316 (0.1157)
Epoch: [86][10/17]	Time 0.007 (0.007)	Loss 0.1058 (0.1148)
Epoch: [86][11/17]	Time 0.013 (0.007)	Loss 0.2159 (0.1233)
Epoch: [86][12/17]	Time 0.007 (0.007)	Loss 0.0983 (0.1213)
Epoch: [86][13/17]	Time 0.008 (0.007)	Loss 0.1750 (0.1252)
Epoch: [86][14/17]	Time 0.007 (0.007)	Loss 0.1028 (0.1237)
Epoch: [86][15/17]	Time 0.007 (0.007)	Loss 0.1212 (0.1235)
Epoch: [86][16/17]	Time 0.006 (0.007)	Loss 0.0620 (0.1210)
Epoch end: [86]	Time 0.123	Loss 0.1210
Train loss score [86]: tensor(0.1210)
Pred  Val: [86][0/3]	Time 0.005 (0.005)	Loss 0.1201 (0.1201)
Pred  Val: [86][1/3]	Time 0.004 (0.004)	Loss 0.1539 (0.1370)
Pred  Val: [86][2/3]	Time 0.002 (0.003)	Loss 0.1198 (0.1363)
Pred  Val end: [86]	Time 0.010	Loss 0.1363
Val loss score [86]: tensor(0.1363) 
Epoch: [87][0/17]	Time 0.008 (0.008)	Loss 0.1006 (0.1006)
Epoch: [87][1/17]	Time 0.007 (0.007)	Loss 0.0976 (0.0991)
Epoch: [87][2/17]	Time 0.007 (0.007)	Loss 0.1201 (0.1061)
Epoch: [87][3/17]	Time 0.007 (0.007)	Loss 0.0964 (0.1037)
Epoch: [87][4/17]	Time 0.007 (0.007)	Loss 0.1078 (0.1045)
Epoch: [87][5/17]	Time 0.007 (0.007)	Loss 0.0954 (0.1030)
Epoch: [87][6/17]	Time 0.006 (0.007)	Loss 0.1026 (0.1029)
Epoch: [87][7/17]	Time 0.007 (0.007)	Loss 0.0943 (0.1018)
Epoch: [87][8/17]	Time 0.006 (0.007)	Loss 0.1213 (0.1040)
Epoch: [87][9/17]	Time 0.007 (0.007)	Loss 0.0951 (0.1031)
Epoch: [87][10/17]	Time 0.006 (0.007)	Loss 0.1062 (0.1034)
Epoch: [87][11/17]	Time 0.006 (0.007)	Loss 0.1169 (0.1045)
Epoch: [87][12/17]	Time 0.007 (0.007)	Loss 0.0973 (0.1040)
Epoch: [87][13/17]	Time 0.006 (0.007)	Loss 0.1002 (0.1037)
Epoch: [87][14/17]	Time 0.006 (0.007)	Loss 0.0705 (0.1015)
Epoch: [87][15/17]	Time 0.008 (0.007)	Loss 0.0947 (0.1011)
Epoch: [87][16/17]	Time 0.006 (0.007)	Loss 0.0918 (0.1007)
Epoch end: [87]	Time 0.113	Loss 0.1007
Train loss score [87]: tensor(0.1007)
Pred  Val: [87][0/3]	Time 0.005 (0.005)	Loss 0.2638 (0.2638)
Pred  Val: [87][1/3]	Time 0.004 (0.004)	Loss 0.2283 (0.2460)
Pred  Val: [87][2/3]	Time 0.001 (0.003)	Loss 0.1859 (0.2436)
Pred  Val end: [87]	Time 0.010	Loss 0.2436
Val loss score [87]: tensor(0.2436) 
Epoch: [88][0/17]	Time 0.012 (0.012)	Loss 0.1488 (0.1488)
Epoch: [88][1/17]	Time 0.006 (0.009)	Loss 0.0971 (0.1229)
Epoch: [88][2/17]	Time 0.007 (0.009)	Loss 0.1296 (0.1252)
Epoch: [88][3/17]	Time 0.008 (0.008)	Loss 0.1013 (0.1192)
Epoch: [88][4/17]	Time 0.007 (0.008)	Loss 0.0930 (0.1140)
Epoch: [88][5/17]	Time 0.007 (0.008)	Loss 0.0935 (0.1106)
Epoch: [88][6/17]	Time 0.006 (0.008)	Loss 0.0815 (0.1064)
Epoch: [88][7/17]	Time 0.007 (0.008)	Loss 0.0947 (0.1049)
Epoch: [88][8/17]	Time 0.006 (0.007)	Loss 0.0913 (0.1034)
Epoch: [88][9/17]	Time 0.007 (0.007)	Loss 0.1022 (0.1033)
Epoch: [88][10/17]	Time 0.007 (0.007)	Loss 0.0822 (0.1014)
Epoch: [88][11/17]	Time 0.007 (0.007)	Loss 0.0996 (0.1012)
Epoch: [88][12/17]	Time 0.007 (0.007)	Loss 0.0774 (0.0994)
Epoch: [88][13/17]	Time 0.007 (0.007)	Loss 0.1127 (0.1003)
Epoch: [88][14/17]	Time 0.006 (0.007)	Loss 0.0874 (0.0995)
Epoch: [88][15/17]	Time 0.006 (0.007)	Loss 0.1361 (0.1018)
Epoch: [88][16/17]	Time 0.006 (0.007)	Loss 0.0993 (0.1017)
Epoch end: [88]	Time 0.119	Loss 0.1017
Train loss score [88]: tensor(0.1017)
Pred  Val: [88][0/3]	Time 0.005 (0.005)	Loss 0.2014 (0.2014)
Pred  Val: [88][1/3]	Time 0.004 (0.005)	Loss 0.2025 (0.2019)
Pred  Val: [88][2/3]	Time 0.002 (0.004)	Loss 0.1459 (0.1996)
Pred  Val end: [88]	Time 0.011	Loss 0.1996
Val loss score [88]: tensor(0.1996) 
Epoch: [89][0/17]	Time 0.014 (0.014)	Loss 0.1180 (0.1180)
Epoch: [89][1/17]	Time 0.006 (0.010)	Loss 0.0835 (0.1008)
Epoch: [89][2/17]	Time 0.006 (0.009)	Loss 0.1063 (0.1026)
Epoch: [89][3/17]	Time 0.006 (0.008)	Loss 0.0987 (0.1016)
Epoch: [89][4/17]	Time 0.006 (0.008)	Loss 0.1038 (0.1021)
Epoch: [89][5/17]	Time 0.006 (0.008)	Loss 0.1138 (0.1040)
Epoch: [89][6/17]	Time 0.007 (0.007)	Loss 0.0989 (0.1033)
Epoch: [89][7/17]	Time 0.007 (0.007)	Loss 0.1017 (0.1031)
Epoch: [89][8/17]	Time 0.006 (0.007)	Loss 0.0741 (0.0999)
Epoch: [89][9/17]	Time 0.007 (0.007)	Loss 0.0833 (0.0982)
Epoch: [89][10/17]	Time 0.007 (0.007)	Loss 0.0826 (0.0968)
Epoch: [89][11/17]	Time 0.007 (0.007)	Loss 0.1014 (0.0972)
Epoch: [89][12/17]	Time 0.007 (0.007)	Loss 0.0753 (0.0955)
Epoch: [89][13/17]	Time 0.007 (0.007)	Loss 0.0969 (0.0956)
Epoch: [89][14/17]	Time 0.007 (0.007)	Loss 0.1044 (0.0962)
Epoch: [89][15/17]	Time 0.007 (0.007)	Loss 0.1043 (0.0967)
Epoch: [89][16/17]	Time 0.007 (0.007)	Loss 0.0788 (0.0959)
Epoch end: [89]	Time 0.121	Loss 0.0959
Train loss score [89]: tensor(0.0959)
Pred  Val: [89][0/3]	Time 0.082 (0.082)	Loss 0.1340 (0.1340)
Pred  Val: [89][1/3]	Time 0.005 (0.043)	Loss 0.1402 (0.1371)
Pred  Val: [89][2/3]	Time 0.002 (0.030)	Loss 0.0633 (0.1341)
Pred  Val end: [89]	Time 0.089	Loss 0.1341
Val loss score [89]: tensor(0.1341) <-Best
Epoch: [90][0/17]	Time 0.015 (0.015)	Loss 0.0829 (0.0829)
Epoch: [90][1/17]	Time 0.007 (0.011)	Loss 0.0870 (0.0849)
Epoch: [90][2/17]	Time 0.007 (0.010)	Loss 0.0933 (0.0877)
Epoch: [90][3/17]	Time 0.008 (0.009)	Loss 0.0909 (0.0885)
Epoch: [90][4/17]	Time 0.007 (0.009)	Loss 0.0768 (0.0862)
Epoch: [90][5/17]	Time 0.007 (0.008)	Loss 0.0951 (0.0877)
Epoch: [90][6/17]	Time 0.007 (0.008)	Loss 0.0702 (0.0852)
Epoch: [90][7/17]	Time 0.006 (0.008)	Loss 0.0865 (0.0853)
Epoch: [90][8/17]	Time 0.008 (0.008)	Loss 0.0903 (0.0859)
Epoch: [90][9/17]	Time 0.009 (0.008)	Loss 0.0737 (0.0847)
Epoch: [90][10/17]	Time 0.007 (0.008)	Loss 0.0859 (0.0848)
Epoch: [90][11/17]	Time 0.007 (0.008)	Loss 0.1087 (0.0868)
Epoch: [90][12/17]	Time 0.006 (0.008)	Loss 0.0839 (0.0866)
Epoch: [90][13/17]	Time 0.007 (0.008)	Loss 0.1221 (0.0891)
Epoch: [90][14/17]	Time 0.006 (0.008)	Loss 0.0921 (0.0893)
Epoch: [90][15/17]	Time 0.007 (0.008)	Loss 0.0851 (0.0890)
Epoch: [90][16/17]	Time 0.006 (0.007)	Loss 0.0970 (0.0894)
Epoch end: [90]	Time 0.127	Loss 0.0894
Train loss score [90]: tensor(0.0894)
Pred  Val: [90][0/3]	Time 0.005 (0.005)	Loss 0.1184 (0.1184)
Pred  Val: [90][1/3]	Time 0.005 (0.005)	Loss 0.1413 (0.1298)
Pred  Val: [90][2/3]	Time 0.001 (0.004)	Loss 0.1502 (0.1306)
Pred  Val end: [90]	Time 0.011	Loss 0.1306
Val loss score [90]: tensor(0.1306) <-Best
Epoch: [91][0/17]	Time 0.008 (0.008)	Loss 0.0858 (0.0858)
Epoch: [91][1/17]	Time 0.007 (0.008)	Loss 0.0912 (0.0885)
Epoch: [91][2/17]	Time 0.006 (0.007)	Loss 0.0918 (0.0896)
Epoch: [91][3/17]	Time 0.007 (0.007)	Loss 0.1108 (0.0949)
Epoch: [91][4/17]	Time 0.006 (0.007)	Loss 0.0924 (0.0944)
Epoch: [91][5/17]	Time 0.007 (0.007)	Loss 0.0737 (0.0910)
Epoch: [91][6/17]	Time 0.006 (0.007)	Loss 0.1020 (0.0925)
Epoch: [91][7/17]	Time 0.009 (0.007)	Loss 0.0785 (0.0908)
Epoch: [91][8/17]	Time 0.006 (0.007)	Loss 0.0951 (0.0913)
Epoch: [91][9/17]	Time 0.007 (0.007)	Loss 0.0933 (0.0915)
Epoch: [91][10/17]	Time 0.007 (0.007)	Loss 0.0943 (0.0917)
Epoch: [91][11/17]	Time 0.006 (0.007)	Loss 0.0841 (0.0911)
Epoch: [91][12/17]	Time 0.007 (0.007)	Loss 0.0962 (0.0915)
Epoch: [91][13/17]	Time 0.007 (0.007)	Loss 0.0966 (0.0918)
Epoch: [91][14/17]	Time 0.007 (0.007)	Loss 0.0954 (0.0921)
Epoch: [91][15/17]	Time 0.006 (0.007)	Loss 0.0845 (0.0916)
Epoch: [91][16/17]	Time 0.006 (0.007)	Loss 0.0944 (0.0917)
Epoch end: [91]	Time 0.119	Loss 0.0917
Train loss score [91]: tensor(0.0917)
Pred  Val: [91][0/3]	Time 0.004 (0.004)	Loss 0.1825 (0.1825)
Pred  Val: [91][1/3]	Time 0.008 (0.006)	Loss 0.2134 (0.1980)
Pred  Val: [91][2/3]	Time 0.002 (0.005)	Loss 0.1545 (0.1962)
Pred  Val end: [91]	Time 0.015	Loss 0.1962
Val loss score [91]: tensor(0.1962) 
Epoch: [92][0/17]	Time 0.014 (0.014)	Loss 0.1148 (0.1148)
Epoch: [92][1/17]	Time 0.007 (0.011)	Loss 0.0819 (0.0983)
Epoch: [92][2/17]	Time 0.008 (0.010)	Loss 0.0896 (0.0954)
Epoch: [92][3/17]	Time 0.008 (0.009)	Loss 0.0880 (0.0936)
Epoch: [92][4/17]	Time 0.007 (0.009)	Loss 0.0978 (0.0944)
Epoch: [92][5/17]	Time 0.009 (0.009)	Loss 0.1107 (0.0971)
Epoch: [92][6/17]	Time 0.007 (0.009)	Loss 0.0783 (0.0944)
Epoch: [92][7/17]	Time 0.007 (0.008)	Loss 0.1290 (0.0988)
Epoch: [92][8/17]	Time 0.007 (0.008)	Loss 0.0910 (0.0979)
Epoch: [92][9/17]	Time 0.007 (0.008)	Loss 0.1150 (0.0996)
Epoch: [92][10/17]	Time 0.007 (0.008)	Loss 0.1168 (0.1012)
Epoch: [92][11/17]	Time 0.007 (0.008)	Loss 0.1416 (0.1045)
Epoch: [92][12/17]	Time 0.007 (0.008)	Loss 0.1231 (0.1060)
Epoch: [92][13/17]	Time 0.007 (0.008)	Loss 0.1070 (0.1060)
Epoch: [92][14/17]	Time 0.007 (0.008)	Loss 0.1234 (0.1072)
Epoch: [92][15/17]	Time 0.010 (0.008)	Loss 0.1217 (0.1081)
Epoch: [92][16/17]	Time 0.007 (0.008)	Loss 0.1342 (0.1092)
Epoch end: [92]	Time 0.132	Loss 0.1092
Train loss score [92]: tensor(0.1092)
Pred  Val: [92][0/3]	Time 0.005 (0.005)	Loss 0.1505 (0.1505)
Pred  Val: [92][1/3]	Time 0.004 (0.004)	Loss 0.1566 (0.1536)
Pred  Val: [92][2/3]	Time 0.001 (0.003)	Loss 0.2255 (0.1565)
Pred  Val end: [92]	Time 0.010	Loss 0.1565
Val loss score [92]: tensor(0.1565) 
Epoch: [93][0/17]	Time 0.007 (0.007)	Loss 0.0605 (0.0605)
Epoch: [93][1/17]	Time 0.007 (0.007)	Loss 0.0894 (0.0750)
Epoch: [93][2/17]	Time 0.006 (0.007)	Loss 0.0916 (0.0805)
Epoch: [93][3/17]	Time 0.007 (0.007)	Loss 0.0959 (0.0844)
Epoch: [93][4/17]	Time 0.008 (0.007)	Loss 0.1028 (0.0881)
Epoch: [93][5/17]	Time 0.007 (0.007)	Loss 0.1117 (0.0920)
Epoch: [93][6/17]	Time 0.007 (0.007)	Loss 0.0983 (0.0929)
Epoch: [93][7/17]	Time 0.008 (0.007)	Loss 0.0994 (0.0937)
Epoch: [93][8/17]	Time 0.009 (0.007)	Loss 0.1088 (0.0954)
Epoch: [93][9/17]	Time 0.008 (0.007)	Loss 0.1051 (0.0964)
Epoch: [93][10/17]	Time 0.007 (0.007)	Loss 0.1065 (0.0973)
Epoch: [93][11/17]	Time 0.006 (0.007)	Loss 0.0915 (0.0968)
Epoch: [93][12/17]	Time 0.007 (0.007)	Loss 0.1103 (0.0978)
Epoch: [93][13/17]	Time 0.007 (0.007)	Loss 0.0983 (0.0979)
Epoch: [93][14/17]	Time 0.007 (0.007)	Loss 0.0843 (0.0970)
Epoch: [93][15/17]	Time 0.006 (0.007)	Loss 0.1003 (0.0972)
Epoch: [93][16/17]	Time 0.008 (0.007)	Loss 0.0955 (0.0971)
Epoch end: [93]	Time 0.122	Loss 0.0971
Train loss score [93]: tensor(0.0971)
Pred  Val: [93][0/3]	Time 0.008 (0.008)	Loss 0.1095 (0.1095)
Pred  Val: [93][1/3]	Time 0.007 (0.007)	Loss 0.1581 (0.1338)
Pred  Val: [93][2/3]	Time 0.001 (0.005)	Loss 0.0821 (0.1317)
Pred  Val end: [93]	Time 0.016	Loss 0.1317
Val loss score [93]: tensor(0.1317) 
Epoch: [94][0/17]	Time 0.010 (0.010)	Loss 0.0826 (0.0826)
Epoch: [94][1/17]	Time 0.009 (0.009)	Loss 0.0687 (0.0757)
Epoch: [94][2/17]	Time 0.006 (0.008)	Loss 0.0977 (0.0830)
Epoch: [94][3/17]	Time 0.007 (0.008)	Loss 0.0875 (0.0841)
Epoch: [94][4/17]	Time 0.006 (0.008)	Loss 0.1031 (0.0879)
Epoch: [94][5/17]	Time 0.006 (0.007)	Loss 0.0974 (0.0895)
Epoch: [94][6/17]	Time 0.006 (0.007)	Loss 0.0652 (0.0860)
Epoch: [94][7/17]	Time 0.007 (0.007)	Loss 0.0809 (0.0854)
Epoch: [94][8/17]	Time 0.007 (0.007)	Loss 0.1115 (0.0883)
Epoch: [94][9/17]	Time 0.007 (0.007)	Loss 0.0902 (0.0885)
Epoch: [94][10/17]	Time 0.006 (0.007)	Loss 0.0929 (0.0889)
Epoch: [94][11/17]	Time 0.007 (0.007)	Loss 0.1260 (0.0920)
Epoch: [94][12/17]	Time 0.007 (0.007)	Loss 0.1143 (0.0937)
Epoch: [94][13/17]	Time 0.007 (0.007)	Loss 0.1028 (0.0943)
Epoch: [94][14/17]	Time 0.009 (0.007)	Loss 0.1137 (0.0956)
Epoch: [94][15/17]	Time 0.007 (0.007)	Loss 0.1096 (0.0965)
Epoch: [94][16/17]	Time 0.006 (0.007)	Loss 0.1446 (0.0985)
Epoch end: [94]	Time 0.120	Loss 0.0985
Train loss score [94]: tensor(0.0985)
Pred  Val: [94][0/3]	Time 0.005 (0.005)	Loss 0.1315 (0.1315)
Pred  Val: [94][1/3]	Time 0.004 (0.005)	Loss 0.1302 (0.1308)
Pred  Val: [94][2/3]	Time 0.003 (0.004)	Loss 0.1771 (0.1327)
Pred  Val end: [94]	Time 0.012	Loss 0.1327
Val loss score [94]: tensor(0.1327) 
Epoch: [95][0/17]	Time 0.009 (0.009)	Loss 0.0811 (0.0811)
Epoch: [95][1/17]	Time 0.007 (0.008)	Loss 0.1549 (0.1180)
Epoch: [95][2/17]	Time 0.007 (0.008)	Loss 0.0932 (0.1097)
Epoch: [95][3/17]	Time 0.008 (0.008)	Loss 0.1302 (0.1149)
Epoch: [95][4/17]	Time 0.007 (0.007)	Loss 0.1169 (0.1153)
Epoch: [95][5/17]	Time 0.007 (0.007)	Loss 0.1126 (0.1148)
Epoch: [95][6/17]	Time 0.007 (0.007)	Loss 0.0946 (0.1120)
Epoch: [95][7/17]	Time 0.007 (0.007)	Loss 0.0992 (0.1104)
Epoch: [95][8/17]	Time 0.007 (0.007)	Loss 0.1216 (0.1116)
Epoch: [95][9/17]	Time 0.007 (0.007)	Loss 0.1033 (0.1108)
Epoch: [95][10/17]	Time 0.007 (0.007)	Loss 0.1074 (0.1105)
Epoch: [95][11/17]	Time 0.007 (0.007)	Loss 0.0839 (0.1082)
Epoch: [95][12/17]	Time 0.007 (0.007)	Loss 0.1182 (0.1090)
Epoch: [95][13/17]	Time 0.007 (0.007)	Loss 0.0850 (0.1073)
Epoch: [95][14/17]	Time 0.007 (0.007)	Loss 0.1211 (0.1082)
Epoch: [95][15/17]	Time 0.007 (0.007)	Loss 0.0961 (0.1075)
Epoch: [95][16/17]	Time 0.006 (0.007)	Loss 0.1494 (0.1092)
Epoch end: [95]	Time 0.118	Loss 0.1092
Train loss score [95]: tensor(0.1092)
Pred  Val: [95][0/3]	Time 0.005 (0.005)	Loss 0.1236 (0.1236)
Pred  Val: [95][1/3]	Time 0.004 (0.005)	Loss 0.1323 (0.1280)
Pred  Val: [95][2/3]	Time 0.002 (0.004)	Loss 0.1126 (0.1274)
Pred  Val end: [95]	Time 0.011	Loss 0.1274
Val loss score [95]: tensor(0.1274) <-Best
Epoch: [96][0/17]	Time 0.009 (0.009)	Loss 0.1106 (0.1106)
Epoch: [96][1/17]	Time 0.006 (0.007)	Loss 0.1228 (0.1167)
Epoch: [96][2/17]	Time 0.007 (0.007)	Loss 0.1131 (0.1155)
Epoch: [96][3/17]	Time 0.007 (0.007)	Loss 0.0847 (0.1078)
Epoch: [96][4/17]	Time 0.007 (0.007)	Loss 0.1032 (0.1069)
Epoch: [96][5/17]	Time 0.009 (0.007)	Loss 0.0647 (0.0999)
Epoch: [96][6/17]	Time 0.008 (0.007)	Loss 0.0903 (0.0985)
Epoch: [96][7/17]	Time 0.007 (0.007)	Loss 0.0835 (0.0966)
Epoch: [96][8/17]	Time 0.009 (0.008)	Loss 0.0899 (0.0959)
Epoch: [96][9/17]	Time 0.008 (0.008)	Loss 0.1024 (0.0965)
Epoch: [96][10/17]	Time 0.007 (0.008)	Loss 0.1348 (0.1000)
Epoch: [96][11/17]	Time 0.006 (0.007)	Loss 0.0764 (0.0980)
Epoch: [96][12/17]	Time 0.007 (0.007)	Loss 0.1057 (0.0986)
Epoch: [96][13/17]	Time 0.007 (0.007)	Loss 0.0795 (0.0973)
Epoch: [96][14/17]	Time 0.007 (0.007)	Loss 0.1297 (0.0994)
Epoch: [96][15/17]	Time 0.006 (0.007)	Loss 0.0912 (0.0989)
Epoch: [96][16/17]	Time 0.006 (0.007)	Loss 0.0991 (0.0989)
Epoch end: [96]	Time 0.122	Loss 0.0989
Train loss score [96]: tensor(0.0989)
Pred  Val: [96][0/3]	Time 0.005 (0.005)	Loss 0.1491 (0.1491)
Pred  Val: [96][1/3]	Time 0.007 (0.006)	Loss 0.1103 (0.1297)
Pred  Val: [96][2/3]	Time 0.002 (0.005)	Loss 0.0658 (0.1271)
Pred  Val end: [96]	Time 0.014	Loss 0.1271
Val loss score [96]: tensor(0.1271) <-Best
Epoch: [97][0/17]	Time 0.009 (0.009)	Loss 0.1023 (0.1023)
Epoch: [97][1/17]	Time 0.009 (0.009)	Loss 0.1932 (0.1477)
Epoch: [97][2/17]	Time 0.006 (0.008)	Loss 0.0863 (0.1272)
Epoch: [97][3/17]	Time 0.006 (0.008)	Loss 0.1636 (0.1363)
Epoch: [97][4/17]	Time 0.007 (0.008)	Loss 0.1143 (0.1319)
Epoch: [97][5/17]	Time 0.007 (0.008)	Loss 0.1170 (0.1294)
Epoch: [97][6/17]	Time 0.007 (0.007)	Loss 0.1380 (0.1306)
Epoch: [97][7/17]	Time 0.006 (0.007)	Loss 0.0984 (0.1266)
Epoch: [97][8/17]	Time 0.007 (0.007)	Loss 0.0744 (0.1208)
Epoch: [97][9/17]	Time 0.007 (0.007)	Loss 0.1068 (0.1194)
